date,open,close,high,low,volume,amount
2025-12-10,110.5,111.62,111.75,109.51,17869587.0,1994603300.94
2025-12-11,112.0,111.9,112.73,111.78,15788422.0,1766724421.8000002
2025-12-12,112.3,111.6,113.7,111.6,25702210.0,2868366636.0
2025-12-15,112.3,112.45,113.26,112.05,21568629.0,2425392331.05
2025-12-16,112.0,113.0,113.09,111.66,14506767.0,1639264671.0
2025-12-17,113.0,113.4,113.75,112.1,15314001.0,1736607713.4
2025-12-18,110.82,110.43,111.16,110.33,12462850.0,1376272525.5
2025-12-19,110.65,110.53,110.88,110.04,13818718.0,1527382900.54
2025-12-22,110.51,110.33,110.8,110.12,10846497.0,1196694014.01
2025-12-23,110.13,109.72,110.43,109.33,11354023.0,1245763403.56
2025-12-24,109.5,109.28,109.59,108.78,11790469.0,1288462452.32
2025-12-25,109.28,110.6,110.7,109.2,12570809.0,1390331475.3999999
2025-12-26,110.1,109.78,110.49,109.44,11475889.0,1259823094.42
2025-12-29,109.44,108.06,109.6,108.0,19545251.0,2112059823.06
2025-12-30,107.9,107.36,107.99,107.02,15847027.0,1701336818.72
2025-12-31,107.19,105.94,107.25,105.61,20867682.0,2210722231.08
2026-01-05,105.9,107.9,108.19,105.7,22266864.0,2402594625.6
2026-01-06,107.92,108.17,108.43,106.92,18623239.0,2014475762.63
2026-01-07,108.18,107.52,108.34,107.4,12309189.0,1323484001.28
2026-01-08,107.38,106.9,107.38,106.66,12912133.0,1380307017.7
2026-01-09,107.05,107.14,108.55,106.88,16074962.0,1722271428.68
2026-01-12,107.15,108.55,108.85,107.13,23335607.0,2533080139.85
2026-01-13,108.99,108.0,109.22,107.82,19737379.0,2131636932.0
2026-01-14,107.88,107.04,108.84,106.68,22560863.0,2414914775.52
2026-01-15,106.7,106.09,107.22,106.02,16292886.0,1728512275.74
2026-01-16,106.25,105.16,106.41,105.05,19870993.0,2089633623.8799999
2026-01-19,104.99,104.55,105.38,104.34,18229885.0,1905934476.75
2026-01-20,104.5,104.91,105.47,104.3,17281662.0,1813019160.4199998
2026-01-21,104.62,103.05,104.7,103.0,26228280.0,2702824254.0
2026-01-22,103.07,102.76,103.72,102.61,18691474.0,1920735868.24
2026-01-23,102.8,102.99,103.71,102.7,21455918.0,2209744994.8199997
2026-01-26,102.96,102.34,103.5,101.06,31296115.0,3202844409.1
2026-01-27,102.12,101.02,102.33,101.02,22528720.0,2275851294.4
2026-01-28,101.03,100.7,101.85,100.63,26676739.0,2686347617.3
2026-01-29,100.7,110.77,110.77,100.5,98660393.0,10928611732.609999
2026-01-30,110.77,105.0,110.78,105.0,66817118.0,7015797390.0
2026-02-02,105.08,107.29,110.76,105.08,53197704.0,5707581662.160001
2026-02-03,107.08,107.28,108.78,106.6,33164323.0,3557868571.44
2026-02-04,106.5,108.52,109.41,106.28,37891682.0,4112005330.64
2026-02-05,107.9,108.89,110.55,107.66,37284641.0,4059924558.4900002
2026-02-06,108.9,107.0,109.73,106.81,27652192.0,2958784544.0
2026-02-09,106.8,107.36,107.69,106.47,20889162.0,2242660432.32
2026-02-10,107.18,106.5,107.18,105.79,18504047.0,1970681005.5
2026-02-11,106.31,106.04,106.65,105.85,11499591.0,1219416629.64
2026-02-12,105.9,104.62,106.11,104.4,18172982.0,1901257376.8400002
2026-02-13,104.7,106.06,106.88,104.17,24123984.0,2558589743.04
2026-02-24,108.18,105.16,109.19,105.0,21014361.0,2209870202.7599998
2026-02-25,105.0,105.17,106.11,104.87,16152900.0,1698800493.0
2026-02-26,105.0,103.88,105.33,103.6,19232479.0,1997869918.52
2026-02-27,103.88,104.05,104.55,103.88,11918816.0,1240152804.8
2026-03-02,103.0,103.22,104.6,102.34,20406363.0,2106344788.86
2026-03-03,103.01,102.55,104.38,101.9,23059451.0,2364746700.0499997
2026-03-04,102.0,101.02,102.01,100.75,18301822.0,1848850058.4399998
2026-03-05,101.62,101.45,101.97,101.15,10052078.0,1019783313.1
2026-03-06,101.34,102.4,102.49,101.05,11291640.0,1156263936.0
2026-03-09,101.32,101.52,102.6,101.27,17778084.0,1804831087.6799998
2026-03-10,101.88,102.05,102.39,101.76,11169430.0,1139840331.5
2026-03-11,102.05,102.18,102.35,101.59,10780126.0,1101513274.68
2026-03-12,102.0,102.27,102.73,101.6,11661418.0,1192613218.86
2026-03-13,102.06,102.95,103.66,101.85,15318710.0,1577061194.5
2026-03-16,102.8,104.54,105.31,102.7,20304875.0,2122671632.5000002
2026-03-17,104.54,104.79,105.82,104.0,17770249.0,1862144392.71
2026-03-18,104.79,103.72,104.99,103.4,11720905.0,1215692266.6
2026-03-19,103.01,102.53,103.41,102.51,11437347.0,1172671187.91
2026-03-20,102.53,102.4,103.18,101.9,10286504.0,1053338009.6
2026-03-23,101.4,100.23,101.78,100.04,20518979.0,2056617265.17
2026-03-24,100.88,101.34,101.46,100.04,11750754.0,1190821410.3600001
2026-03-25,101.35,102.45,102.58,100.88,10858964.0,1112500861.8
2026-03-26,102.2,101.28,102.89,101.28,9592448.0,971523133.44
2026-03-27,100.5,102.65,102.88,100.41,10295755.0,1056859250.75
2026-03-30,101.99,103.46,103.9,101.8,12490697.0,1292287511.62
2026-03-31,105.0,103.27,105.8,103.27,17834771.0,1841796801.1699998
2026-04-01,103.97,104.39,105.18,103.39,12266665.0,1280517159.35
2026-04-02,104.0,105.0,105.26,103.88,15178337.0,1593725385.0
2026-04-03,104.97,103.49,104.97,103.29,8308861.0,859884024.89
2026-04-07,103.4,103.11,103.9,102.35,8154794.0,840840809.34
2026-04-08,103.9,104.19,104.2,103.51,9774007.0,1018353789.3299999
2026-04-09,103.38,102.6,103.69,102.5,9846158.0,1010215810.8
2026-04-10,102.61,102.07,102.95,102.0,12242404.0,1249582176.28
2026-04-13,101.64,102.42,102.45,101.08,12263434.0,1256020910.28
2026-04-14,102.42,103.1,103.4,101.88,12069637.0,1244379574.7
2026-04-15,102.9,103.55,103.99,102.68,11571256.0,1198203558.8
2026-04-16,103.5,103.44,104.0,103.22,9016632.0,932680414.0799999
2026-04-17,101.5,101.86,102.25,101.2,16743174.0,1705459703.64
2026-04-20,101.82,101.35,101.95,101.05,11696080.0,1185397708.0
2026-04-21,101.3,101.18,101.82,101.0,10828096.0,1095586753.28
2026-04-22,101.0,100.64,101.08,100.46,14438261.0,1453066587.04
2026-04-23,100.64,101.18,102.3,100.56,17402318.0,1760766535.24
2026-04-24,100.65,101.27,101.92,100.3,13453338.0,1362419539.26
2026-04-27,100.5,100.2,100.53,100.05,19104782.0,1914299156.4
2026-04-28,100.08,100.2,100.29,99.9,12341464.0,1236614692.8
