date,open,close,high,low,volume,amount
2026-02-10,68.71,68.19,68.8,67.8,54873478.0,3741822464.8199997
2026-02-11,68.25,67.5,68.68,67.06,61803197.0,4171715797.5
2026-02-12,67.6,66.54,67.68,66.35,64637155.0,4300956293.700001
2026-02-13,66.15,65.29,66.35,65.06,84077184.0,5489399343.360001
2026-02-24,65.77,64.5,66.25,64.37,80005314.0,5160342753.0
2026-02-25,64.7,65.05,65.74,64.7,68355572.0,4446529958.599999
2026-02-26,65.5,63.5,65.53,63.29,103614642.0,6579529767.0
2026-02-27,63.6,63.09,63.74,63.06,63301213.0,3993673528.17
2026-03-02,62.41,62.35,63.11,61.7,101086184.0,6302723572.400001
2026-03-03,62.45,62.57,63.72,61.93,109553470.0,6854760617.9
2026-03-04,62.2,61.79,62.56,60.65,100813361.0,6229257576.19
2026-03-05,62.01,62.08,62.72,61.8,54636541.0,3391836465.2799997
2026-03-06,61.79,62.67,63.35,61.66,57463292.0,3601224509.64
2026-03-09,61.44,61.4,61.52,60.01,93036823.0,5712460932.2
2026-03-10,61.86,62.09,62.38,61.72,46218362.0,2869698096.58
2026-03-11,62.09,62.55,62.91,61.8,51727048.0,3235526852.3999996
2026-03-12,62.15,61.6,62.43,61.22,66854186.0,4118217857.6
2026-03-13,61.37,61.2,61.87,61.08,45804107.0,2803211348.4
2026-03-16,61.2,60.48,61.36,60.1,81859571.0,4950866854.08
2026-03-17,60.59,61.84,62.8,60.58,90184988.0,5577039657.92
2026-03-18,61.87,61.89,62.32,61.5,49047083.0,3035523966.87
2026-03-19,61.2,60.62,61.29,60.4,68472203.0,4150784945.8599997
2026-03-20,60.8,59.74,60.9,59.7,62076703.0,3708462237.2200003
2026-03-23,58.9,57.47,59.0,57.24,125382261.0,7205718539.67
2026-03-24,58.0,58.12,58.34,57.5,68186982.0,3963027393.8399997
2026-03-25,58.5,58.79,59.36,58.42,56238854.0,3306282226.66
2026-03-26,58.78,56.8,58.78,56.53,101189634.0,5747571211.2
2026-03-27,56.86,56.95,57.39,56.42,83437858.0,4751786013.1
2026-03-30,56.34,56.33,56.55,55.84,73754441.0,4154587661.5299997
2026-03-31,56.29,56.78,57.69,56.21,76411377.0,4338637986.06
2026-04-01,57.58,58.18,58.29,57.54,68403496.0,3979715397.28
2026-04-02,58.0,57.26,58.0,57.16,45979403.0,2632780615.7799997
2026-04-03,57.58,57.25,57.77,57.24,34367765.0,1967554546.25
2026-04-07,57.3,56.69,57.55,56.41,50385836.0,2856373042.8399997
2026-04-08,58.0,59.45,59.65,58.0,112152704.0,6667478252.8
2026-04-09,59.0,58.74,59.0,58.3,57020126.0,3349362201.2400002
2026-04-10,59.0,58.82,59.84,58.78,63791249.0,3752201266.18
2026-04-13,58.2,57.75,58.21,57.61,68454399.0,3953241542.25
2026-04-14,58.23,58.97,59.2,58.13,67514220.0,3981313553.4
2026-04-15,59.4,58.7,59.72,58.61,51371265.0,3015493255.5
2026-04-16,58.71,58.52,59.03,58.25,54436786.0,3185640716.7200003
2026-04-17,58.4,57.92,58.4,57.61,61232384.0,3546579681.28
2026-04-20,57.87,58.54,58.67,57.74,63343688.0,3708139495.52
2026-04-21,58.54,58.03,59.11,58.03,54402036.0,3156950149.08
2026-04-22,58.03,58.03,58.6,57.65,57957025.0,3363246160.75
2026-04-23,57.98,57.88,58.58,57.53,66117405.0,3826875401.4
2026-04-24,57.71,57.78,57.97,57.06,55400204.0,3201023787.12
2026-04-27,57.8,57.55,58.55,57.46,64067076.0,3687060223.7999997
2026-04-28,57.47,57.63,58.11,57.2,62460231.0,3599583112.53
