date,open,close,high,low,volume,amount
2026-01-13,31.85,30.87,31.88,30.77,89939100.0,2776420017.0
2026-01-14,31.02,31.43,32.0,31.02,108964251.0,3424746408.93
2026-01-15,31.25,31.29,31.54,31.08,55622132.0,1740416510.28
2026-01-16,31.42,31.0,31.47,30.75,65137451.0,2019260981.0
2026-01-19,31.0,31.01,31.26,30.85,45917919.0,1423914668.19
2026-01-20,31.06,31.14,31.22,30.59,55312870.0,1722442771.8
2026-01-21,32.03,32.6,32.99,31.81,189209367.0,6168225364.2
2026-01-22,32.7,32.09,32.79,32.01,85897882.0,2756463033.38
2026-01-23,32.09,31.95,32.43,31.92,74342427.0,2375240542.65
2026-01-26,32.05,32.31,32.43,31.47,98214737.0,3173318152.4700003
2026-01-27,32.2,31.9,32.26,31.8,57429669.0,1832006441.1
2026-01-28,31.96,32.03,32.32,31.83,60617298.0,1941572054.94
2026-01-29,32.03,32.2,32.46,31.86,76072830.0,2449545126.0
2026-01-30,31.98,31.33,32.17,31.18,71684201.0,2245866017.33
2026-02-02,31.3,31.61,31.81,31.23,69919131.0,2210143730.91
2026-02-03,31.61,31.86,31.86,30.84,65892547.0,2099336547.42
2026-02-04,31.61,31.93,31.97,31.25,47790609.0,1525954145.37
2026-02-05,31.6,32.5,32.66,31.56,92244938.0,2997960485.0
2026-02-06,32.3,32.64,32.71,32.26,58649694.0,1914326012.16
2026-02-09,32.8,32.54,32.84,32.35,50971898.0,1658625560.9199998
2026-02-10,32.55,32.86,33.08,32.4,52396597.0,1721752177.42
2026-02-11,32.81,32.4,32.9,32.37,41471351.0,1343671772.3999999
2026-02-12,32.38,32.49,32.66,32.33,38172063.0,1240210326.8700001
2026-02-13,32.4,32.38,32.7,32.2,31770425.0,1028726361.5000001
2026-02-24,32.58,32.34,32.89,32.27,38146143.0,1233646264.6200001
2026-02-25,32.32,31.93,32.51,31.85,53525933.0,1709083040.69
2026-02-26,31.87,31.56,31.99,31.2,65740354.0,2074765572.24
2026-02-27,31.4,31.44,31.45,31.14,39916641.0,1254979193.04
2026-03-02,31.01,31.16,31.41,30.81,48418999.0,1508736008.84
2026-03-03,31.18,30.31,31.28,30.25,74135596.0,2247049914.7599998
2026-03-04,30.03,30.26,30.55,29.95,42789610.0,1294813598.6000001
2026-03-05,30.61,30.76,30.89,30.6,36805558.0,1132138964.0800002
2026-03-06,30.49,31.07,31.09,30.46,27243868.0,846466978.76
2026-03-09,30.61,31.16,31.19,30.44,41295200.0,1286758432.0
2026-03-10,31.3,31.32,31.37,31.05,31038825.0,972135999.0
2026-03-11,31.34,31.65,31.7,31.18,38285918.0,1211749304.7
2026-03-12,31.53,31.92,31.93,31.45,34586215.0,1103991982.8
2026-03-13,31.69,31.94,32.02,31.62,36707395.0,1172434196.3
2026-03-16,31.92,31.76,32.04,31.63,31416117.0,997775875.9200001
2026-03-17,31.81,31.62,32.05,31.52,34872542.0,1102669778.04
2026-03-18,31.61,32.17,32.2,31.18,49430816.0,1590189350.72
2026-03-19,31.9,31.25,32.0,31.13,43323182.0,1353849437.5
2026-03-20,31.27,31.3,31.62,31.17,31569796.0,988134614.8000001
2026-03-23,30.64,30.01,31.08,29.95,47952087.0,1439042130.8700001
2026-03-24,30.38,30.28,30.48,29.56,41866836.0,1267727794.0800002
2026-03-25,30.28,30.78,30.83,30.21,31597727.0,972578037.0600001
2026-03-26,30.73,30.37,31.0,30.17,28777667.0,873977746.7900001
2026-03-27,30.07,30.35,30.6,30.03,19770966.0,600048818.1
2026-03-30,30.0,30.53,30.56,29.6,34865263.0,1064436479.39
2026-03-31,30.35,30.42,30.68,30.26,23340712.0,710024459.0400001
2026-04-01,30.75,30.72,30.84,30.52,21174877.0,650492221.4399999
2026-04-02,30.72,30.4,30.86,30.2,24219766.0,736280886.4
2026-04-03,30.49,30.27,30.65,30.19,19636378.0,594393162.06
2026-04-07,30.27,30.2,30.5,29.92,28159442.0,850415148.4
2026-04-08,30.55,30.88,30.98,30.44,34576598.0,1067725346.24
2026-04-09,30.58,30.76,30.86,30.45,23877304.0,734465871.0400001
2026-04-10,30.88,31.71,32.1,30.83,62290076.0,1975218309.96
2026-04-13,31.51,32.65,32.66,31.41,64249030.0,2097730829.5
2026-04-14,32.74,33.48,33.88,32.74,124315176.0,4162072092.4799995
2026-04-15,33.45,33.2,33.5,32.91,57562254.0,1911066832.8000002
2026-04-16,33.29,33.54,33.59,33.05,47934877.0,1607735774.58
2026-04-17,33.49,33.13,33.75,32.75,79890112.0,2646759410.5600004
2026-04-20,34.81,34.51,35.29,34.4,133441112.0,4605052775.12
2026-04-21,34.5,33.73,34.65,33.69,72940714.0,2460290283.22
2026-04-22,33.56,33.63,33.95,33.41,48598202.0,1634357533.2600002
2026-04-23,33.5,33.49,34.13,33.35,49683407.0,1663897300.43
2026-04-24,33.68,33.6,34.0,33.3,40525869.0,1361669198.4
2026-04-27,33.55,33.97,34.39,33.51,50032769.0,1699613162.9299998
2026-04-28,34.01,34.65,35.18,33.68,76610657.0,2654559265.0499997
